pitcher_name,pitch_type,pitch_name,count,usage_pct,avg_velo,avg_spin,pfx_x,pfx_z,whiffs,swings,delta_run_exp,whiff_rate,pfx_x_in,pfx_z_in
Tarik Skubal,SL,Slider,440,13.253012048192772,90.17295454545454,2234.9045454545453,-0.26886363636363636,0.4036818181818182,59,207,-5.788,0.28502415458937197,-3.2263636363636365,4.844181818181818
Trevor Rogers,CH,Changeup,407,25.015365703749232,86.24840294840294,1480.3636363636363,1.1518673218673219,0.054324324324324325,64,238,-6.654000000000001,0.2689075630252101,13.822407862407863,0.6518918918918919
Trevor Rogers,FF,4-Seam Fastball,664,40.811309157959435,93.04954819277108,2410.215361445783,0.9541114457831325,1.2227560240963855,88,365,-16.148,0.2410958904109589,11.44933734939759,14.673072289156625
Trevor Rogers,SI,Sinker,243,14.935464044253226,92.82098765432099,2342.38683127572,1.4863374485596708,0.6677777777777778,11,112,0.52,0.09821428571428571,17.83604938271605,8.013333333333334
Trevor Rogers,SL,Slider,195,11.985248924400738,81.24666666666667,2190.974358974359,-0.4154358974358975,0.28394871794871795,34,83,-4.077,0.40963855421686746,-4.985230769230769,3.4073846153846157
Trevor Rogers,ST,Sweeper,118,7.252612169637369,78.17711864406779,2050.3050847457625,-0.6300847457627118,0.6675423728813559,23,61,-2.9290000000000003,0.3770491803278688,-7.561016949152542,8.01050847457627
Yoshinobu Yamamoto,CU,Curveball,625,18.18975552968568,77.0208,2770.2288,1.007984,-1.343104,95,268,-9.954,0.35447761194029853,12.095808,-16.117248
Yoshinobu Yamamoto,FC,Cutter,383,11.146682188591384,91.20757180156657,2441.276762402089,0.3015926892950392,0.6376240208877285,47,228,-10.178,0.20614035087719298,3.6191122715404704,7.651488250652742
Yoshinobu Yamamoto,FF,4-Seam Fastball,1177,34.25494761350407,95.4979609175871,2204.0475785896347,-0.584018691588785,1.3358963466440101,90,467,-17.968,0.19271948608137046,-7.008224299065421,16.03075615972812
Yoshinobu Yamamoto,FS,Split-Finger,895,26.047729918509894,91.068156424581,1423.6379888268157,-0.9361117318435754,0.15182122905027934,197,471,-14.561,0.4182590233545648,-11.233340782122905,1.821854748603352
Yoshinobu Yamamoto,SI,Sinker,260,7.566938300349244,94.88423076923077,2250.746153846154,-1.132923076923077,1.015346153846154,23,124,-0.18399999999999994,0.18548387096774194,-13.595076923076924,12.184153846153848
Yoshinobu Yamamoto,SL,Slider,95,2.764842840512223,86.47263157894737,2781.073684210526,0.49347368421052634,0.06357894736842105,15,54,-2.507,0.2777777777777778,5.921684210526316,0.7629473684210526
Zac Gallen,CH,Changeup,515,15.663017031630169,86.27184466019418,1522.0796116504855,-1.0221553398058252,0.3421747572815534,76,246,-4.431,0.3089430894308943,-12.265864077669903,4.10609708737864
Zac Gallen,FC,Cutter,191,5.809002433090024,89.48586387434554,2331.638743455497,0.2817277486910995,0.7946596858638744,13,96,7.3260000000000005,0.13541666666666666,3.380732984293194,9.535916230366492
Zac Gallen,FF,4-Seam Fastball,1475,44.860097323600975,93.48549152542374,2323.711186440678,-0.3646169491525424,1.4339661016949152,73,574,-5.3069999999999995,0.12717770034843207,-4.375403389830509,17.207593220338982
Zac Gallen,KC,Knuckle Curve,781,23.753041362530414,80.97669654289373,2435.4878361075544,0.4082074263764405,-0.9492957746478873,154,387,3.5899999999999994,0.3979328165374677,4.898489116517286,-11.391549295774647
Zac Gallen,SI,Sinker,79,2.4026763990267637,93.1873417721519,2138.8101265822784,-0.8868354430379747,1.1458227848101266,7,45,-1.572,0.15555555555555556,-10.642025316455696,13.749873417721519
Zac Gallen,SL,Slider,246,7.481751824817519,87.93414634146342,2383.60162601626,0.47853658536585364,0.3313821138211382,30,110,4.203,0.2727272727272727,5.742439024390244,3.9765853658536585
